sea-zip-id,zip,fips,year
zip-2014-6556,39901,13089,2014
zip-2014-6557,31141,13089,2014
zip-2014-6558,31145,13089,2014
zip-2014-6559,30093,13089,2014
zip-2014-6560,30034,13089,2014
zip-2014-6561,30035,13089,2014
zip-2014-6562,30094,13089,2014
zip-2014-6563,30317,13089,2014
zip-2014-6564,30366,13089,2014
zip-2014-6565,30322,13089,2014
zip-2014-6566,30324,13089,2014
zip-2014-6567,30356,13089,2014
zip-2014-6568,30012,13089,2014
zip-2014-6569,30002,13089,2014
zip-2014-6570,30084,13089,2014
zip-2014-6571,30058,13089,2014
zip-2014-6572,30307,13089,2014
zip-2014-6573,30316,13089,2014
zip-2014-6574,30036,13089,2014
zip-2014-6575,30037,13089,2014
zip-2014-6576,30072,13089,2014
zip-2014-6577,30319,13089,2014
zip-2014-6578,30340,13089,2014
zip-2014-6579,30085,13089,2014
zip-2014-6580,30315,13089,2014
zip-2014-6581,31037,13091,2014
zip-2014-6582,31023,13091,2014
zip-2014-6583,31060,13091,2014
zip-2014-6584,31011,13091,2014
zip-2014-6585,31012,13091,2014
zip-2014-6586,31014,13091,2014
zip-2014-6587,31077,13091,2014
zip-2014-6588,31051,13093,2014
zip-2014-6589,31007,13093,2014
zip-2014-6590,31070,13093,2014
zip-2014-6591,31092,13093,2014
zip-2014-6592,31063,13093,2014
zip-2014-6593,31091,13093,2014
zip-2014-6594,31015,13093,2014
zip-2014-6595,31703,13095,2014
zip-2014-6596,31701,13095,2014
zip-2014-6597,31721,13095,2014
zip-2014-6598,31704,13095,2014
zip-2014-6599,31763,13095,2014
zip-2014-6600,39842,13095,2014
zip-2014-6601,31707,13095,2014
zip-2014-6602,31705,13095,2014
zip-2014-6603,31782,13095,2014
zip-2014-6604,31706,13095,2014
zip-2014-6605,31702,13095,2014
zip-2014-6606,31791,13095,2014
zip-2014-6607,31708,13095,2014
zip-2014-6608,30133,13097,2014
zip-2014-6609,30185,13097,2014
zip-2014-6610,30127,13097,2014
zip-2014-6611,30187,13097,2014
zip-2014-6612,30106,13097,2014
zip-2014-6613,30135,13097,2014
zip-2014-6614,30122,13097,2014
zip-2014-6615,30168,13097,2014
zip-2014-6616,30180,13097,2014
zip-2014-6617,30134,13097,2014
zip-2014-6618,30154,13097,2014
zip-2014-6619,39861,13099,2014
zip-2014-6620,39813,13099,2014
zip-2014-6621,39832,13099,2014
zip-2014-6622,39823,13099,2014
zip-2014-6623,39837,13099,2014
zip-2014-6624,39841,13099,2014
zip-2014-6625,39845,13099,2014
zip-2014-6626,31648,13101,2014
zip-2014-6627,31630,13101,2014
zip-2014-6628,31649,13101,2014
zip-2014-6629,31631,13101,2014
zip-2014-6630,31636,13101,2014
zip-2014-6631,31326,13103,2014
zip-2014-6632,31302,13103,2014
zip-2014-6633,31407,13103,2014
zip-2014-6634,31303,13103,2014
zip-2014-6635,31318,13103,2014
zip-2014-6636,31312,13103,2014
zip-2014-6637,31307,13103,2014
zip-2014-6638,31329,13103,2014
zip-2014-6639,30446,13103,2014
zip-2014-6640,30634,13105,2014
zip-2014-6641,30635,13105,2014
zip-2014-6642,30643,13105,2014
zip-2014-6643,30624,13105,2014
zip-2014-6644,30662,13105,2014
zip-2014-6645,30441,13107,2014
zip-2014-6646,30436,13107,2014
zip-2014-6647,31002,13107,2014
zip-2014-6648,31049,13107,2014
zip-2014-6649,30474,13107,2014
zip-2014-6650,30448,13107,2014
zip-2014-6651,30464,13107,2014
zip-2014-6652,30401,13107,2014
zip-2014-6653,30450,13107,2014
zip-2014-6654,30477,13107,2014
zip-2014-6655,30471,13107,2014
zip-2014-6656,30425,13107,2014
zip-2014-6657,30423,13109,2014
zip-2014-6658,30414,13109,2014
zip-2014-6659,30417,13109,2014
zip-2014-6660,30452,13109,2014
zip-2014-6661,30429,13109,2014
zip-2014-6662,30572,13111,2014
zip-2014-6663,30541,13111,2014
zip-2014-6664,30555,13111,2014
zip-2014-6665,30512,13111,2014
zip-2014-6666,30522,13111,2014
zip-2014-6667,30560,13111,2014
zip-2014-6668,30513,13111,2014
zip-2014-6669,30559,13111,2014
zip-2014-6670,30290,13113,2014
zip-2014-6671,30214,13113,2014
zip-2014-6672,30213,13113,2014
zip-2014-6673,30238,13113,2014
zip-2014-6674,30215,13113,2014
zip-2014-6675,31169,13113,2014
zip-2014-6676,30205,13113,2014
zip-2014-6677,30269,13113,2014
zip-2014-6678,30276,13113,2014
zip-2014-6679,30747,13115,2014
zip-2014-6680,30149,13115,2014
zip-2014-6681,30125,13115,2014
zip-2014-6682,30124,13115,2014
zip-2014-6683,30105,13115,2014
zip-2014-6684,30165,13115,2014
zip-2014-6685,30147,13115,2014
zip-2014-6686,30103,13115,2014
zip-2014-6687,30701,13115,2014
zip-2014-6688,30104,13115,2014
zip-2014-6689,30145,13115,2014
zip-2014-6690,30161,13115,2014
zip-2014-6691,30173,13115,2014
zip-2014-6692,30733,13115,2014
zip-2014-6693,30129,13115,2014
zip-2014-6694,30172,13115,2014
zip-2014-6695,30534,13117,2014
zip-2014-6696,30107,13117,2014
zip-2014-6697,30005,13117,2014
zip-2014-6698,30506,13117,2014
zip-2014-6699,30040,13117,2014
zip-2014-6700,30028,13117,2014
zip-2014-6701,30041,13117,2014
zip-2014-6702,30024,13117,2014
zip-2014-6703,30097,13117,2014
zip-2014-6704,30004,13117,2014
zip-2014-6705,30530,13119,2014
zip-2014-6706,30520,13119,2014
zip-2014-6707,30553,13119,2014
zip-2014-6708,30521,13119,2014
zip-2014-6709,30577,13119,2014
zip-2014-6710,30662,13119,2014
zip-2014-6711,30633,13119,2014
zip-2014-6712,30516,13119,2014
zip-2014-6713,30511,13119,2014
zip-2014-6714,30639,13119,2014
zip-2014-6715,30557,13119,2014
zip-2014-6716,30538,13119,2014
zip-2014-6717,30005,13121,2014
zip-2014-6718,30324,13121,2014
zip-2014-6719,30301,13121,2014
zip-2014-6720,30313,13121,2014
zip-2014-6721,31156,13121,2014
zip-2014-6722,30388,13121,2014
zip-2014-6723,30378,13121,2014
zip-2014-6724,30004,13121,2014
zip-2014-6725,30022,13121,2014
zip-2014-6726,30319,13121,2014
zip-2014-6727,30336,13121,2014
zip-2014-6728,30354,13121,2014
zip-2014-6729,30077,13121,2014
zip-2014-6730,30357,13121,2014
zip-2014-6731,30398,13121,2014
zip-2014-6732,30369,13121,2014
zip-2014-6733,30331,13121,2014
zip-2014-6734,30327,13121,2014
zip-2014-6735,30344,13121,2014
zip-2014-6736,30349,13121,2014
zip-2014-6737,30023,13121,2014
zip-2014-6738,30325,13121,2014
zip-2014-6739,30358,13121,2014
zip-2014-6740,30377,13121,2014
zip-2014-6741,30328,13121,2014
zip-2014-6742,30342,13121,2014
zip-2014-6743,30307,13121,2014
zip-2014-6744,30306,13121,2014
zip-2014-6745,30312,13121,2014
zip-2014-6746,30316,13121,2014
zip-2014-6747,30350,13121,2014
zip-2014-6748,30355,13121,2014
zip-2014-6749,30361,13121,2014
zip-2014-6750,30343,13121,2014
zip-2014-6751,31106,13121,2014
zip-2014-6752,30339,13121,2014
zip-2014-6753,30272,13121,2014
zip-2014-6754,30098,13121,2014
zip-2014-6755,31136,13121,2014
zip-2014-6756,30385,13121,2014
zip-2014-6757,30380,13121,2014
zip-2014-6758,30368,13121,2014
zip-2014-6759,30009,13121,2014
zip-2014-6760,30303,13121,2014
zip-2014-6761,30314,13121,2014
zip-2014-6762,30315,13121,2014
zip-2014-6763,30363,13121,2014
zip-2014-6764,31150,13121,2014
zip-2014-6765,30024,13121,2014
zip-2014-6766,30296,13121,2014
zip-2014-6767,30338,13121,2014
zip-2014-6768,30304,13121,2014
zip-2014-6769,30364,13121,2014
zip-2014-6770,31107,13121,2014
zip-2014-6771,31131,13121,2014
zip-2014-6772,30332,13121,2014
zip-2014-6773,30075,13121,2014
zip-2014-6774,30097,13121,2014
zip-2014-6775,30268,13121,2014
zip-2014-6776,30326,13121,2014
zip-2014-6777,30334,13121,2014
zip-2014-6778,30305,13121,2014
zip-2014-6779,30310,13121,2014
zip-2014-6780,30308,13121,2014
zip-2014-6781,30092,13121,2014
zip-2014-6782,30076,13121,2014
zip-2014-6783,30213,13121,2014
zip-2014-6784,30291,13121,2014
zip-2014-6785,30318,13121,2014
zip-2014-6786,30337,13121,2014
zip-2014-6787,30309,13121,2014
zip-2014-6788,30311,13121,2014
zip-2014-6789,30317,13121,2014
zip-2014-6790,30396,13121,2014
zip-2014-6791,30534,13123,2014
zip-2014-6792,30522,13123,2014
zip-2014-6793,30536,13123,2014
zip-2014-6794,30539,13123,2014
zip-2014-6795,30175,13123,2014
zip-2014-6796,30705,13123,2014
zip-2014-6797,30513,13123,2014
zip-2014-6798,30540,13123,2014
zip-2014-6799,30823,13125,2014
zip-2014-6800,30820,13125,2014
zip-2014-6801,30828,13125,2014
zip-2014-6802,30810,13125,2014
zip-2014-6803,31522,13127,2014
zip-2014-6804,31523,13127,2014
zip-2014-6805,31525,13127,2014
zip-2014-6806,31524,13127,2014
zip-2014-6807,31521,13127,2014
zip-2014-6808,31566,13127,2014
zip-2014-6809,31520,13127,2014
zip-2014-6810,31527,13127,2014
zip-2014-6811,31561,13127,2014
zip-2014-6812,30732,13129,2014
zip-2014-6813,30139,13129,2014
zip-2014-6814,30735,13129,2014
zip-2014-6815,30701,13129,2014
zip-2014-6816,30746,13129,2014
zip-2014-6817,30734,13129,2014
zip-2014-6818,30171,13129,2014
zip-2014-6819,30733,13129,2014
zip-2014-6820,30103,13129,2014
zip-2014-6821,31773,13131,2014
zip-2014-6822,39828,13131,2014
zip-2014-6823,39829,13131,2014
zip-2014-6824,39897,13131,2014
zip-2014-6825,39827,13131,2014
zip-2014-6826,31792,13131,2014
zip-2014-6827,31779,13131,2014
zip-2014-6828,30669,13133,2014
zip-2014-6829,30650,13133,2014
zip-2014-6830,30678,13133,2014
zip-2014-6831,30677,13133,2014
zip-2014-6832,30665,13133,2014
zip-2014-6833,30642,13133,2014
zip-2014-6834,30631,13133,2014
zip-2014-6835,30620,13135,2014
zip-2014-6836,30048,13135,2014
zip-2014-6837,30012,13135,2014
zip-2014-6838,30017,13135,2014
zip-2014-6839,30024,13135,2014
zip-2014-6840,30095,13135,2014
zip-2014-6841,30097,13135,2014
zip-2014-6842,30044,13135,2014
zip-2014-6843,30019,13135,2014
zip-2014-6844,30010,13135,2014
zip-2014-6845,30092,13135,2014
zip-2014-6846,30517,13135,2014
zip-2014-6847,30548,13135,2014
zip-2014-6848,30042,13135,2014
zip-2014-6849,30011,13135,2014
zip-2014-6850,30515,13135,2014
zip-2014-6851,30052,13135,2014
zip-2014-6852,30360,13135,2014
zip-2014-6853,30071,13135,2014
zip-2014-6854,30518,13135,2014
zip-2014-6855,30003,13135,2014
zip-2014-6856,30043,13135,2014
zip-2014-6857,30084,13135,2014
zip-2014-6858,30045,13135,2014
zip-2014-6859,30047,13135,2014
zip-2014-6860,30350,13135,2014
zip-2014-6861,30078,13135,2014
zip-2014-6862,30049,13135,2014
zip-2014-6863,30096,13135,2014
zip-2014-6864,30091,13135,2014
zip-2014-6865,31126,13135,2014
zip-2014-6866,30039,13135,2014
zip-2014-6867,30087,13135,2014
zip-2014-6868,30046,13135,2014
zip-2014-6869,30093,13135,2014
zip-2014-6870,30340,13135,2014
zip-2014-6871,30519,13135,2014
zip-2014-6872,30058,13135,2014
zip-2014-6873,30099,13135,2014
zip-2014-6874,30510,13137,2014
zip-2014-6875,30531,13137,2014
zip-2014-6876,30511,13137,2014
zip-2014-6877,30577,13137,2014
zip-2014-6878,30571,13137,2014
zip-2014-6879,30535,13137,2014
zip-2014-6880,30563,13137,2014
zip-2014-6881,30523,13137,2014
zip-2014-6882,30580,13137,2014
zip-2014-6883,30554,13139,2014
zip-2014-6884,30519,13139,2014
zip-2014-6885,30504,13139,2014
zip-2014-6886,30510,13139,2014
zip-2014-6887,30543,13139,2014
zip-2014-6888,30527,13139,2014
zip-2014-6889,30507,13139,2014
zip-2014-6890,30503,13139,2014
zip-2014-6891,30567,13139,2014
zip-2014-6892,30518,13139,2014
zip-2014-6893,30566,13139,2014
zip-2014-6894,30548,13139,2014
zip-2014-6895,30533,13139,2014
zip-2014-6896,30531,13139,2014
zip-2014-6897,30575,13139,2014
zip-2014-6898,30517,13139,2014
zip-2014-6899,30501,13139,2014
zip-2014-6900,30506,13139,2014
zip-2014-6901,30502,13139,2014
zip-2014-6902,30528,13139,2014
zip-2014-6903,30542,13139,2014
zip-2014-6904,30564,13139,2014
zip-2014-6905,31087,13141,2014
zip-2014-6906,30820,13141,2014
zip-2014-6907,31061,13141,2014
zip-2014-6908,30113,13143,2014
zip-2014-6909,30140,13143,2014
zip-2014-6910,30110,13143,2014
zip-2014-6911,30182,13143,2014
zip-2014-6912,30176,13143,2014
zip-2014-6913,30179,13143,2014
zip-2014-6914,30153,13143,2014
zip-2014-6915,31811,13145,2014
zip-2014-6916,31826,13145,2014
zip-2014-6917,31804,13145,2014
zip-2014-6918,31829,13145,2014
zip-2014-6919,31808,13145,2014
zip-2014-6920,31807,13145,2014
zip-2014-6921,31831,13145,2014
zip-2014-6922,31820,13145,2014
zip-2014-6923,31833,13145,2014
zip-2014-6924,31822,13145,2014
zip-2014-6925,31823,13145,2014
zip-2014-6926,31830,13145,2014
zip-2014-6927,30634,13147,2014
zip-2014-6928,30624,13147,2014
zip-2014-6929,30516,13147,2014
zip-2014-6930,30662,13147,2014
zip-2014-6931,30553,13147,2014
zip-2014-6932,30520,13147,2014
zip-2014-6933,30635,13147,2014
zip-2014-6934,30643,13147,2014
zip-2014-6935,30116,13149,2014
zip-2014-6936,30217,13149,2014
zip-2014-6937,30170,13149,2014
zip-2014-6938,30230,13149,2014
zip-2014-6939,30263,13149,2014
zip-2014-6940,30108,13149,2014
zip-2014-6941,30236,13151,2014
zip-2014-6942,30294,13151,2014
zip-2014-6943,30248,13151,2014
zip-2014-6944,30273,13151,2014
zip-2014-6945,30253,13151,2014
zip-2014-6946,30234,13151,2014
zip-2014-6947,30252,13151,2014
zip-2014-6948,30233,13151,2014
zip-2014-6949,30281,13151,2014
zip-2014-6950,30228,13151,2014
zip-2014-6951,31008,13153,2014
zip-2014-6952,31088,13153,2014
zip-2014-6953,31028,13153,2014
zip-2014-6954,31098,13153,2014
zip-2014-6955,31013,13153,2014
zip-2014-6956,31005,13153,2014
zip-2014-6957,31069,13153,2014
zip-2014-6958,31095,13153,2014
zip-2014-6959,31047,13153,2014
zip-2014-6960,31025,13153,2014
zip-2014-6961,31093,13153,2014
zip-2014-6962,31036,13153,2014
zip-2014-6963,31030,13153,2014
zip-2014-6964,31091,13153,2014
zip-2014-6965,31769,13155,2014
zip-2014-6966,31790,13155,2014
zip-2014-6967,31733,13155,2014
zip-2014-6968,31512,13155,2014
zip-2014-6969,31783,13155,2014
zip-2014-6970,31798,13155,2014
zip-2014-6971,31774,13155,2014
zip-2014-6972,31750,13155,2014
zip-2014-6973,30622,13157,2014
zip-2014-6974,30530,13157,2014
zip-2014-6975,30548,13157,2014
zip-2014-6976,30680,13157,2014
zip-2014-6977,30565,13157,2014
zip-2014-6978,30666,13157,2014
zip-2014-6979,30567,13157,2014
zip-2014-6980,30558,13157,2014
zip-2014-6981,30529,13157,2014
zip-2014-6982,30517,13157,2014
zip-2014-6983,30607,13157,2014
zip-2014-6984,30549,13157,2014
zip-2014-6985,30543,13157,2014
zip-2014-6986,30575,13157,2014
zip-2014-6987,30601,13157,2014
zip-2014-6988,30646,13157,2014
zip-2014-6989,30599,13157,2014
zip-2014-6990,31085,13159,2014
zip-2014-6991,30055,13159,2014
zip-2014-6992,31038,13159,2014
zip-2014-6993,31064,13159,2014
zip-2014-6994,31024,13159,2014
zip-2014-6995,30056,13159,2014
zip-2014-6996,30014,13159,2014
zip-2014-6997,31532,13161,2014
zip-2014-6998,31567,13161,2014
zip-2014-6999,31510,13161,2014
zip-2014-7000,31519,13161,2014
zip-2014-7001,31513,13161,2014
zip-2014-7002,31539,13161,2014
zip-2014-7003,30803,13163,2014
zip-2014-7004,30833,13163,2014
zip-2014-7005,30434,13163,2014
zip-2014-7006,30413,13163,2014
zip-2014-7007,30816,13163,2014
zip-2014-7008,30810,13163,2014
zip-2014-7009,30818,13163,2014
zip-2014-7010,30477,13163,2014
zip-2014-7011,30823,13163,2014
zip-2014-7012,30425,13165,2014
zip-2014-7013,30456,13165,2014
zip-2014-7014,30442,13165,2014
zip-2014-7015,30455,13165,2014
zip-2014-7016,30441,13165,2014
zip-2014-7017,30822,13165,2014
zip-2014-7018,31049,13167,2014
zip-2014-7019,31002,13167,2014
zip-2014-7020,31096,13167,2014
zip-2014-7021,31089,13167,2014
zip-2014-7022,31061,13169,2014
zip-2014-7023,31033,13169,2014
zip-2014-7024,31217,13169,2014
zip-2014-7025,31038,13169,2014
zip-2014-7026,31032,13169,2014
zip-2014-7027,31031,13169,2014
zip-2014-7028,31211,13169,2014
zip-2014-7029,31046,13169,2014
zip-2014-7030,30257,13171,2014
zip-2014-7031,30256,13171,2014
zip-2014-7032,30285,13171,2014
zip-2014-7033,31097,13171,2014
zip-2014-7034,30295,13171,2014
zip-2014-7035,31016,13171,2014
zip-2014-7036,30204,13171,2014
zip-2014-7037,30224,13171,2014
zip-2014-7038,30233,13171,2014
zip-2014-7039,31645,13173,2014
zip-2014-7040,31641,13173,2014
zip-2014-7041,31639,13173,2014
zip-2014-7042,31635,13173,2014
zip-2014-7043,31649,13173,2014
zip-2014-7044,31022,13175,2014
zip-2014-7045,31075,13175,2014
zip-2014-7046,31027,13175,2014
zip-2014-7047,31021,13175,2014
zip-2014-7048,31042,13175,2014
zip-2014-7049,31011,13175,2014
zip-2014-7050,31009,13175,2014
zip-2014-7051,30454,13175,2014
zip-2014-7052,31037,13175,2014
zip-2014-7053,31002,13175,2014
zip-2014-7054,31019,13175,2014
zip-2014-7055,30428,13175,2014
zip-2014-7056,31012,13175,2014
zip-2014-7057,31065,13175,2014
zip-2014-7058,31040,13175,2014
zip-2014-7059,30411,13175,2014
zip-2014-7060,31096,13175,2014
zip-2014-7061,31787,13177,2014
zip-2014-7062,31721,13177,2014
zip-2014-7063,31701,13177,2014
zip-2014-7064,39842,13177,2014
zip-2014-7065,31743,13177,2014
zip-2014-7066,31763,13177,2014
zip-2014-7067,31764,13177,2014
zip-2014-7068,31707,13177,2014
zip-2014-7069,31314,13179,2014
zip-2014-7070,31333,13179,2014
zip-2014-7071,31320,13179,2014
zip-2014-7072,31301,13179,2014
zip-2014-7073,31310,13179,2014
zip-2014-7074,31313,13179,2014
zip-2014-7075,31315,13179,2014
zip-2014-7076,31309,13179,2014
zip-2014-7077,31323,13179,2014
zip-2014-7078,30668,13181,2014
zip-2014-7079,30817,13181,2014
zip-2014-7080,31301,13183,2014
zip-2014-7081,30427,13183,2014
zip-2014-7082,31316,13183,2014
zip-2014-7083,31313,13183,2014
zip-2014-7084,31602,13185,2014
zip-2014-7085,31606,13185,2014
zip-2014-7086,31699,13185,2014
zip-2014-7087,31636,13185,2014
zip-2014-7088,31603,13185,2014
zip-2014-7089,31605,13185,2014
zip-2014-7090,31698,13185,2014
zip-2014-7091,31601,13185,2014
zip-2014-7092,31604,13185,2014
zip-2014-7093,31641,13185,2014
zip-2014-7094,31625,13185,2014
zip-2014-7095,31632,13185,2014
zip-2014-7096,31645,13185,2014
zip-2014-7097,30528,13187,2014
zip-2014-7098,30572,13187,2014
zip-2014-7099,30564,13187,2014
zip-2014-7100,30597,13187,2014
zip-2014-7101,30533,13187,2014
zip-2014-7102,30534,13187,2014
zip-2014-7103,30814,13189,2014
zip-2014-7104,30824,13189,2014
zip-2014-7105,30808,13189,2014
zip-2014-7106,30806,13189,2014
zip-2014-7107,30802,13189,2014
zip-2014-7108,31319,13191,2014
zip-2014-7109,31327,13191,2014
zip-2014-7110,31331,13191,2014
zip-2014-7111,31304,13191,2014
zip-2014-7112,31305,13191,2014
zip-2014-7113,31076,13193,2014
zip-2014-7114,31711,13193,2014
zip-2014-7115,31068,13193,2014
zip-2014-7116,31030,13193,2014
zip-2014-7117,31041,13193,2014
zip-2014-7118,31057,13193,2014
zip-2014-7119,31081,13193,2014
zip-2014-7120,31063,13193,2014
zip-2014-7121,30624,13195,2014
zip-2014-7122,30601,13195,2014
zip-2014-7123,30647,13195,2014
zip-2014-7124,30633,13195,2014
zip-2014-7125,30628,13195,2014
zip-2014-7126,30565,13195,2014
zip-2014-7127,30662,13195,2014
zip-2014-7128,30629,13195,2014
zip-2014-7129,30627,13195,2014
zip-2014-7130,30530,13195,2014
zip-2014-7131,30646,13195,2014
zip-2014-7132,31058,13197,2014
zip-2014-7133,31803,13197,2014
zip-2014-7134,31801,13197,2014
zip-2014-7135,31824,13197,2014
zip-2014-7136,30293,13199,2014
zip-2014-7137,30222,13199,2014
zip-2014-7138,30220,13199,2014
zip-2014-7139,31816,13199,2014
zip-2014-7140,30276,13199,2014
zip-2014-7141,30241,13199,2014
zip-2014-7142,31822,13199,2014
zip-2014-7143,30218,13199,2014
zip-2014-7144,31830,13199,2014
zip-2014-7145,30230,13199,2014
zip-2014-7146,30251,13199,2014
zip-2014-7147,39837,13201,2014
zip-2014-7148,39845,13201,2014
zip-2014-7149,39823,13201,2014
zip-2014-7150,39859,13201,2014
zip-2014-7151,39841,13201,2014
zip-2014-7152,31784,13205,2014
zip-2014-7153,31730,13205,2014
zip-2014-7154,31744,13205,2014
zip-2014-7155,31765,13205,2014
zip-2014-7156,31779,13205,2014
zip-2014-7157,31716,13205,2014
zip-2014-7158,31705,13205,2014
zip-2014-7159,31210,13207,2014
zip-2014-7160,31086,13207,2014
zip-2014-7161,31016,13207,2014
zip-2014-7162,31220,13207,2014
zip-2014-7163,31066,13207,2014
zip-2014-7164,31004,13207,2014
zip-2014-7165,30233,13207,2014
zip-2014-7166,31029,13207,2014
zip-2014-7167,31046,13207,2014
zip-2014-7168,30412,13209,2014
zip-2014-7169,30410,13209,2014
zip-2014-7170,30470,13209,2014
zip-2014-7171,30445,13209,2014
zip-2014-7172,30473,13209,2014
zip-2014-7173,30474,13209,2014
zip-2014-7174,30457,13209,2014
zip-2014-7175,30025,13211,2014
zip-2014-7176,30055,13211,2014
zip-2014-7177,30621,13211,2014
zip-2014-7178,30623,13211,2014
zip-2014-7179,30625,13211,2014
zip-2014-7180,30663,13211,2014
zip-2014-7181,30650,13211,2014
zip-2014-7182,30056,13211,2014
zip-2014-7183,30641,13211,2014
zip-2014-7184,30735,13213,2014
zip-2014-7185,30710,13213,2014
zip-2014-7186,30721,13213,2014
zip-2014-7187,30540,13213,2014
zip-2014-7188,30724,13213,2014
zip-2014-7189,30708,13213,2014
zip-2014-7190,30734,13213,2014
zip-2014-7191,30705,13213,2014
zip-2014-7192,30711,13213,2014
zip-2014-7193,30751,13213,2014
zip-2014-7194,31901,13215,2014
zip-2014-7195,31917,13215,2014
zip-2014-7196,31914,13215,2014
zip-2014-7197,31998,13215,2014
zip-2014-7198,31904,13215,2014
zip-2014-7199,31908,13215,2014
zip-2014-7200,31902,13215,2014
zip-2014-7201,31905,13215,2014
zip-2014-7202,31907,13215,2014
zip-2014-7203,31820,13215,2014
zip-2014-7204,31808,13215,2014
zip-2014-7205,31903,13215,2014
zip-2014-7206,31906,13215,2014
zip-2014-7207,31829,13215,2014
zip-2014-7208,31801,13215,2014
zip-2014-7209,31999,13215,2014
zip-2014-7210,31804,13215,2014
zip-2014-7211,31909,13215,2014
zip-2014-7212,30055,13217,2014
zip-2014-7213,30056,13217,2014
zip-2014-7214,30025,13217,2014
zip-2014-7215,30013,13217,2014
zip-2014-7216,30015,13217,2014
zip-2014-7217,30233,13217,2014
zip-2014-7218,30014,13217,2014
zip-2014-7219,30052,13217,2014
zip-2014-7220,31064,13217,2014
zip-2014-7221,30016,13217,2014
zip-2014-7222,30070,13217,2014
zip-2014-7223,30094,13217,2014
zip-2014-7224,30054,13217,2014
zip-2014-7225,30680,13219,2014
zip-2014-7226,30605,13219,2014
zip-2014-7227,30622,13219,2014
zip-2014-7228,30638,13219,2014
zip-2014-7229,30621,13219,2014
zip-2014-7230,30645,13219,2014
zip-2014-7231,30606,13219,2014
zip-2014-7232,30619,13219,2014
zip-2014-7233,30666,13219,2014
zip-2014-7234,30677,13219,2014
zip-2014-7235,30619,13221,2014
zip-2014-7236,30627,13221,2014
zip-2014-7237,30629,13221,2014
zip-2014-7238,30630,13221,2014
zip-2014-7239,30648,13221,2014
zip-2014-7240,30660,13221,2014
zip-2014-7241,30669,13221,2014
zip-2014-7242,30628,13221,2014
zip-2014-7243,30667,13221,2014
zip-2014-7244,30683,13221,2014
zip-2014-7245,30127,13223,2014
zip-2014-7246,30157,13223,2014
zip-2014-7247,30179,13223,2014
zip-2014-7248,30120,13223,2014
zip-2014-7249,30153,13223,2014
zip-2014-7250,30132,13223,2014
zip-2014-7251,30134,13223,2014
zip-2014-7252,30141,13223,2014
zip-2014-7253,30178,13223,2014
zip-2014-7254,30101,13223,2014
zip-2014-7255,30180,13223,2014
zip-2014-7256,31008,13225,2014
zip-2014-7257,31030,13225,2014
zip-2014-7258,31076,13225,2014
zip-2014-7259,31069,13225,2014
zip-2014-7260,30177,13227,2014
zip-2014-7261,30143,13227,2014
zip-2014-7262,30148,13227,2014
zip-2014-7263,30107,13227,2014
zip-2014-7264,30139,13227,2014
zip-2014-7265,30175,13227,2014
zip-2014-7266,30534,13227,2014
zip-2014-7267,30536,13227,2014
zip-2014-7268,30734,13227,2014
zip-2014-7269,30183,13227,2014
zip-2014-7270,31503,13229,2014
zip-2014-7271,31556,13229,2014
zip-2014-7272,31510,13229,2014
zip-2014-7273,31551,13229,2014
zip-2014-7274,31557,13229,2014
zip-2014-7275,31516,13229,2014
zip-2014-7276,31518,13229,2014
zip-2014-7277,30258,13231,2014
zip-2014-7278,30257,13231,2014
zip-2014-7279,30285,13231,2014
zip-2014-7280,30292,13231,2014
zip-2014-7281,30256,13231,2014
zip-2014-7282,30206,13231,2014
zip-2014-7283,30295,13231,2014
zip-2014-7284,30224,13231,2014
zip-2014-7285,30138,13233,2014
zip-2014-7286,30173,13233,2014
zip-2014-7287,30124,13233,2014
zip-2014-7288,30125,13233,2014
zip-2014-7289,30153,13233,2014
zip-2014-7290,30147,13233,2014
zip-2014-7291,30178,13233,2014
zip-2014-7292,30104,13233,2014
zip-2014-7293,30113,13233,2014
zip-2014-7294,31036,13235,2014
zip-2014-7295,31023,13235,2014
zip-2014-7296,31071,13235,2014
zip-2014-7297,31014,13235,2014
zip-2014-7298,31091,13235,2014
zip-2014-7299,31024,13237,2014
zip-2014-7300,30625,13237,2014
zip-2014-7301,31026,13237,2014
zip-2014-7302,30650,13237,2014
zip-2014-7303,31061,13237,2014
zip-2014-7304,39854,13239,2014
zip-2014-7305,39867,13239,2014
zip-2014-7306,30525,13241,2014
zip-2014-7307,30562,13241,2014
zip-2014-7308,30552,13241,2014
zip-2014-7309,30523,13241,2014
zip-2014-7310,30537,13241,2014
zip-2014-7311,30573,13241,2014
zip-2014-7312,30581,13241,2014
zip-2014-7313,30568,13241,2014
zip-2014-7314,30576,13241,2014
zip-2014-7315,39836,13243,2014
zip-2014-7316,39840,13243,2014
zip-2014-7317,39886,13243,2014
zip-2014-7318,30914,13245,2014
zip-2014-7319,30906,13245,2014
zip-2014-7320,30812,13245,2014
zip-2014-7321,30909,13245,2014
zip-2014-7322,30907,13245,2014
zip-2014-7323,30815,13245,2014
zip-2014-7324,30901,13245,2014
zip-2014-7325,30912,13245,2014
zip-2014-7326,30905,13245,2014
zip-2014-7327,30813,13245,2014
zip-2014-7328,30904,13245,2014
zip-2014-7329,30919,13245,2014
zip-2014-7330,30805,13245,2014
zip-2014-7331,30016,13247,2014
